Dog_155	24	16415682	18582786
Dog_156	24	18700293	47654180
Dog_157	25	16054	10369733
Dog_158	25	11232314	16883350
Dog_159	25	17230690	18614644
Dog_160	25	18872931	19027346
Dog_161	25	19173710	25131253
Dog_162	25	26048282	30138446
Dog_163	25	30693575	36881068
Dog_164	25	37082146	37486989
Dog_165	25	37659677	51625255
Dog_166	26	14270	31198461
Dog_167	26	32432406	38894005
Dog_168	27	40637	7028263
Dog_169	27	7507489	34351813
Dog_170	27	35110425	38655318
Dog_171	27	38743057	45855225
Dog_172	28	71598	41149279
Dog_173	29	26553	35283287
Dog_174	29	35390347	41801905
Dog_175	30	41360	861113
Dog_176	30	990208	9873156
Dog_177	30	10053798	10189060
Dog_178	30	10226611	40210154
Dog_179	31	118012	38099403
Dog_180	31	38156550	39807655
Dog_181	32	67694	20119894
Dog_182	32	20565267	38678500
Dog_183	33	13725	25566481
Dog_184	33	25643883	28655631
Dog_185	33	28750869	29694990
Dog_186	33	29736188	31358687
Dog_187	34	111301	6101423
Dog_188	34	6124627	11991029
Dog_189	34	12647785	41962459
Dog_190	35	79363	13354992
Dog_191	35	14477262	23602407
Dog_192	35	24357460	26432228
Dog_193	36	309039	30540428
Dog_194	37	142044	26136624
Dog_195	37	27677566	29700168
Dog_196	37	30104676	30874289
Dog_197	38	71179	2852097
Dog_198	38	3305688	20710003
Dog_199	38	20912784	22100998
Dog_200	38	22150022	23900814
Dog_201	X	1647	11572383
Dog_202	X	11590641	14912005
Dog_203	X	14996196	20545445
Dog_204	X	25396636	40521659
Dog_205	X	40744508	46703602
Dog_206	X	47694957	120796557
Dog_207	X	121266584	122217978
Dog_208	X	122744039	123728490
